"10584,717414387755","5,847174143877538",17,7,"41,17647058823529",1.1,0.95,1.1,0.98,data\stocks\AGRX1d.csv,2021-03-02 00:00:00,2021-03-03 00:00:00
"9976,405701992791","-0,23594298007209602",45,20,"44,44444444444444",1.1,0.95,1.1,0.98,data\stocks\AGTI1d.csv,2022-12-06 00:00:00,2022-12-08 00:00:00
"10204,512111440778","2,0451211144077774",31,16,"51,61290322580645",1.1,0.95,1.1,0.98,data\stocks\AGZ1d.csv,2021-07-15 00:00:00,2021-09-24 00:00:00
"10579,258565920312","5,792585659203127",27,12,"44,44444444444444",1.1,0.95,1.1,0.98,data\stocks\AHG1d.csv,2021-12-09 00:00:00,2021-12-13 00:00:00
"10592,812265195356","5,928122651953572",5,3,"60,0",1.1,0.95,1.1,0.98,data\stocks\AHI1d.csv,2021-12-02 00:00:00,2022-01-07 00:00:00
"10196,413106522446","1,9641310652244641",7,3,"42,857142857142854",1.1,0.95,1.1,0.98,data\stocks\AI1d.csv,2021-01-26 00:00:00,2021-02-19 00:00:00
"9996,795227431368","-0,032047725686311423",47,20,"42,5531914893617",1.1,0.95,1.1,0.98,data\stocks\AIA1d.csv,2021-06-30 00:00:00,2021-07-01 00:00:00
"11059,428375572068","10,594283755720696",19,10,"52,63157894736842",1.1,0.95,1.1,0.98,data\stocks\AIH1d.csv,2021-05-12 00:00:00,2021-07-15 00:00:00
"10335,852179929545","3,3585217992954597",9,5,"55,55555555555556",1.1,0.95,1.1,0.98,data\stocks\AAPD1d.csv,2022-08-29 00:00:00,2022-08-26 00:00:00
"10138,45404082279","1,3845404082278918",3,2,"66,66666666666666",1.1,0.95,1.1,0.98,data\stocks\AAPU1d.csv,2022-08-10 00:00:00,2022-08-29 00:00:00
"10297,02294200528","2,970229420052803",13,7,"53,84615384615385",1.1,0.95,1.1,0.98,data\stocks\ABEO1d.csv,2021-06-11 00:00:00,2021-06-14 00:00:00
"10305,924784349258","3,059247843492585",19,10,"52,63157894736842",1.1,0.95,1.1,0.98,data\stocks\ACGLN1d.csv,2022-08-04 00:00:00,2022-08-08 00:00:00
