"10008,735008937729","0,08735008937728139",40,21,"52,5",1.1,0.95,1.1,0.98,data\stocks\ADX1d.csv,2022-08-17 00:00:00,2023-01-04 00:00:00
"11186,902447785427","11,869024477854268",27,15,"55,55555555555556",1.1,0.95,1.1,0.98,data\stocks\ATNF1d.csv,2021-12-01 00:00:00,2023-01-03 00:00:00
"9919,949881078586","-0,8005011892141454",45,25,"55,55555555555556",1.1,0.95,1.1,0.98,data\stocks\BCE1d.csv,2022-05-23 00:00:00,2023-01-04 00:00:00
"10810,069211091628","8,100692110916285",39,21,"53,84615384615385",1.1,0.95,1.1,0.98,data\stocks\BTOG1d.csv,2021-12-15 00:00:00,2023-01-04 00:00:00
"5700,084940053893","-42,999150599461075",55,29,"52,72727272727272",1.1,0.95,1.1,0.98,data\stocks\BWZ1d.csv,2023-01-04 00:00:00,2023-01-04 00:00:00
"10545,115402018666","5,4511540201866495",25,15,"60,0",1.1,0.95,1.1,0.98,data\stocks\CIO1d.csv,2022-03-09 00:00:00,2023-01-04 00:00:00
"10270,409415836766","2,7040941583676528",41,21,"51,21951219512195",1.1,0.95,1.1,0.98,data\stocks\DEN1d.csv,2022-10-25 00:00:00,2023-01-04 00:00:00
"10620,751957901695","6,207519579016946",23,15,"65,21739130434783",1.1,0.95,1.1,0.98,data\stocks\DUO1d.csv,2021-02-18 00:00:00,2023-01-03 00:00:00
"10835,075194428686","8,350751944286856",52,27,"51,92307692307693",1.1,0.95,1.1,0.98,data\stocks\ENOB1d.csv,2022-04-08 00:00:00,2023-01-04 00:00:00
"9113,133834674654","-8,868661653253469",7,4,"57,14285714285714",1.1,0.95,1.1,0.98,data\stocks\EVAV1d.csv,2022-08-12 00:00:00,2023-01-04 00:00:00
"10092,146513018615","0,9214651301861636",31,16,"51,61290322580645",1.1,0.95,1.1,0.98,data\stocks\FIXX1d.csv,2021-09-24 00:00:00,2023-01-04 00:00:00
"9604,360938499885","-3,9563906150011547",15,9,"60,0",1.1,0.95,1.1,0.98,data\stocks\FLNG1d.csv,2022-12-06 00:00:00,2023-01-04 00:00:00
"9780,680034610426","-2,193199653895732",16,9,"56,25",1.1,0.95,1.1,0.98,data\stocks\HILS1d.csv,2022-02-14 00:00:00,2023-01-04 00:00:00
"10008,735008937729","0,08735008937728139",40,21,"52,5",1.1,0.95,1.1,0.98,data\stocks\ADX1d.csv,2022-08-17 00:00:00,2023-01-04 00:00:00
